ORF name	transcript length	rpkm
YOR177C	1295	1.21193932
YOR178C	2282	0
YOR179C	467	21.56469117
YOR180C	716	4.931966752
YOR181W	1802	3.338661918
YOR182C	92	3123.28509
YOR183W	290	0
YOR184W	1088	208.2036749
YOR185C	563	13.47376589
YOR186W	335	0.780826577
YOR187W	1214	158.2604905
YOR188W	3314	4.696386767
YOR189W	251	41.16449275
YOR190W	1238	2.112899057
YOR191W	4760	4.863352088
YOR192C	1700	1.000146983
YOR193W	1031	12.17816815
YOR194C	761	45.02834997
YOR195W	2366	11.94011224
YOR196C	1145	48.888609
YOR197W	1199	67.84855456
YOR198C	1313	118.835204
YOR201C	1139	34.79271365
YOR202W	563	62.02578435
YOR204W	1715	35.69037631
YOR205C	1571	9.074437447
YOR206W	2033	68.90035992
YOR207C	3350	31.97484833
YOR208W	2153	2.794365432
YOR209C	1190	130.7884516
YOR210W	113	214.1226863
YOR211C	2546	13.20213357
YOR212W	1172	72.64785155
YOR213C	647	23.44893414
YOR214C	611	0
YOR215C	458	44.83359587
YOR216C	1355	25.09593906
YOR217W	2486	16.46692895
YOR219C	2696	4.996739807
YOR220W	698	13.49107238
YOR221C	983	4.257609819
YOR222W	824	158.4064014
YOR223W	779	9.905672204
YOR224C	341	195.6073617
YOR226C	371	138.8966306
YOR227W	3641	5.06486451
YOR228C	809	8.730007897
YOR229W	1304	8.826214528
YOR230W	1214	64.96329188
YOR231W	1427	25.02119642
YOR232W	587	186.7133262
YOR233W	2303	9.597589374
YOR234C	224	1892.929287
YOR236W	536	62.71013446
YOR237W	1205	1.410995744
YOR238W	812	10.79165796
YOR239W	1788	40.15819908
YOR241W	1547	39.14353789
YOR242C	1016	5.27788043
YOR243C	1931	83.51225317
YOR244W	1238	18.06528694
YOR245C	1157	18.87784911
YOR246C	893	112.1880783
YOR247W	533	94.4719585
YOR249C	1958	11.0882957
YOR250C	1238	14.7902934
YOR251C	815	62.58588483
YOR252W	437	81.40608432
YOR253W	431	241.2455198
YOR254C	1892	56.75333974
YOR255W	737	0.177460586
YOR256C	2330	12.46138895
YOR257W	386	54.55165988
YOR258W	554	12.27617236
YOR259C	1214	121.0924379
YOR260W	1637	33.55598637
YOR261C	917	166.3024369
YOR262W	944	51.53951696
YOR264W	1193	38.26082952
YOR265W	221	85.81142755
YOR266W	1172	12.27536662
YOR267C	2180	4.679586802
YOR268C	299	0.437419571
YOR269W	1385	10.76525884
YOR270C	2423	144.2829266
YOR271C	884	108.1519889
YOR272W	1283	77.16824466
YOR273C	1880	1.94791311
YOR274W	1187	20.60441488
YOR275C	1886	8.113599598
YOR276W	386	366.2754306
YOR278W	728	25.15162532
YOR279C	833	14.60183194
YOR280C	701	38.62084093
YOR281C	761	46.57512535
YOR283W	593	97.04370779
YOR284W	632	15.52078144
YOR285W	320	141.8237272
YOR286W	350	67.63631356
YOR287C	803	38.9270734
YOR288C	857	15.10858426
YOR289W	656	3.189962235
YOR290C	5012	8.663560643
YOR291W	4319	6.752911488
YOR292C	830	10.557622
YOR293C-A	50	0
YOR294W	512	177.5351053
YOR295W	587	16.26500336
YOR296W	3770	5.203784548
YOR297C	479	32.76537411
YOR298C-A	356	493.7631433
YOR298W	1340	2.244876409
YOR299W	2141	16.12711407
YOR301W	1208	9.419366964
YOR303W	1136	33.61815834
YOR304C-A	131	16.97254716
YOR304W	3263	10.18089694
YOR305W	629	33.68478405
YOR306C	1466	10.08123809
YOR307C	1262	16.8926447
YOR308C	1664	3.065354335
YOR310C	1436	541.0962334
YOR311C	773	35.53114469
YOR313C	917	3.708287615
YOR315W	941	54.76158337
YOR316C	1220	14.15088165
YOR316C-A	110	1.188985924
YOR317W	2003	33.36639979
YOR319W	542	33.05907357
YOR320C	1376	55.79420139
YOR321W	2162	11.9173566
YOR322C	2357	12.31864076
YOR323C	1271	173.9043928
YOR324C	1709	12.24467657
YOR326W	4625	25.28105422
YOR327C	248	167.1771741
YOR328W	4595	1.850108674
YOR329C	2519	3.738296355
YOR330C	3665	4.817582803
YOR332W	602	701.5214458
YOR334W	1313	5.378961454
YOR335C	2777	124.5716437
YOR336W	3998	4.154610645
YOR337W	2180	7.979295444
YOR338W	992	1.054745578
YOR339C	371	3.525295192
YOR340C	881	155.1349966
YOR341W	4895	43.23099382
YOR342C	860	23.42025762
YOR344C	776	21.40481103
YOR346W	2858	16.61168927
YOR347C	1421	3.037310981
YOR348C	1784	0.586495299
YOR349W	2945	1.199079183
YOR350C	1892	3.940244051
YOR351C	1394	0.187644837
YOR352W	932	6.455224008
YOR353C	2276	12.29733245
YOR354C	1979	12.68892507
YOR355W	1469	20.92259097
YOR356W	1796	33.20686745
YOR357C	389	95.14943911
YOR358W	629	10.60446905
YOR359W	1472	7.374620575
YOR360C	1481	18.10373571
YOR361C	2192	140.335054
YOR362C	767	166.9385843
YOR363C	2891	2.850111537
YOR365C	2012	0.065004201
YOR367W	503	48.10310846
YOR368W	1106	10.87932871
YOR369C	332	18147.29161
YOR370C	1712	46.44823516
YOR371C	2594	3.529372249
YOR372C	1565	3.593548512
YOR373W	2456	3.674431255
YOR374W	1460	15.94544136
YOR375C	1265	338.8092933
YOR376W-A	56	0
YOR377W	1478	23.715362
YOR378W	1448	1.264529229
YOR380W	1541	2.800790983
YOR381W	2036	4.432418057
YOR381W-A	68	0
YOR382W	362	66.83940208
YOR383C	515	46.47434301
YOR384W	1985	0.922437442
YOR385W	773	8.459796355
YOR386W	1598	1.882437039
YOR388C	1031	0
YPL001W	1025	43.89388036
YPL002C	602	47.57918756
YPL003W	1289	7.001088567
YPL004C	926	86.43901988
YPL005W	1721	3.495798243
YPL006W	3413	4.215273859
YPL007C	1667	15.45610376
YPL008W	2486	5.94492962
YPL009C	3017	23.14916579
YPL010W	470	291.9086931
YPL011C	962	22.02466649
YPL012W	3587	39.816278
YPL013C	266	99.3205535
YPL014W	1046	2.250661692
YPL015C	974	29.94437856
YPL016W	3845	3.095383381
YPL017C	1400	0.653942258
YPL018W	1010	4.143792527
YPL019C	2408	134.4274991
YPL020C	1766	13.92311943
YPL021W	464	0
YPL022W	3203	10.94327351
YPL023C	1874	32.38305313
YPL024W	626	23.81770525
YPL026C	1409	4.455532774
YPL027W	638	0
YPL028W	1097	298.1785939
YPL029W	2114	4.578214485
YPL030W	1604	14.43239148
YPL031C	818	36.9341471
YPL032C	2378	7.919906239
YPL033C	746	0.701278561
YPL034W	398	16.10209581
YPL037C	374	1288.301219
YPL038W	434	29.53287618
YPL038W-A	92	1.421613605
YPL039W	851	21.36262606
YPL040C	2909	2.832475921
YPL041C	524	10.48304383
YPL042C	1568	10.42637529
YPL043W	1958	48.69498531
YPL045W	2297	12.35572225
YPL046C	200	22.88797904
YPL047W	200	45.77595807
YPL048W	1148	216.6895775
YPL049C	1259	15.47853796
YPL050C	1088	72.48661428
YPL051W	497	32.89447979
YPL052W	780	31.18801539
YPL053C	1241	65.4469206
YPL054W	806	0.649074202
YPL055C	899	8.583446771
YPL056C	206	1.269790793
YPL057C	1049	8.104146193
YPL058C	4436	1.857455467
YPL059W	353	138.5690677
YPL060W	1142	6.642495793
YPL061W	1403	251.6023029
YPL063W	1331	49.52470295
YPL064C	806	41.70301746
YPL065W	629	11.02033058
YPL066W	1340	6.832232548
YPL067C	497	18.94722036
YPL068C	782	7.526189672
YPL069C	908	11.23513131
YPL070W	1739	3.459614017
YPL071C	371	27.84983202
YPL072W	1400	4.203914517
YPL074W	2165	9.967711095
YPL075W	2258	10.59977265
YPL076W	743	5.80890835
YPL077C	623	9.866865533
YPL078C	635	200.1990157
YPL082C	5504	7.603979747
YPL083C	1304	14.74379018
YPL084W	2435	11.01093741
YPL085W	6488	2.80203372
YPL086C	1574	63.64927189
YPL087W	854	34.61146378
YPL088W	929	9.714104589
YPL089C	1931	2.912430565
YPL091W	1352	74.39076872
YPL092W	1277	30.93039342
YPL093W	1844	116.0357413
YPL094C	725	111.8466759
YPL095C	1271	14.61208508
YPL096C-A	107	47.67055714
YPL096W	992	20.69938196
YPL097W	1379	10.62241232
YPL098C	242	108.0896295
YPL099C	449	33.78944408
YPL100W	1391	11.18894734
YPL101W	1271	26.13710993
YPL103C	1307	12.40839174
YPL104W	1877	7.316349186
YPL105C	2450	15.37431595
YPL106C	1982	245.6737666
YPL107W	647	11.11802912
YPL108W	407	24.10106603
YPL109C	1874	3.140597825
YPL110C	3572	4.833167866
YPL111W	902	125.4235152
YPL112C	1085	39.89951843
YPL113C	1091	2.996985601
YPL115C	3287	6.207179329
YPL116W	1994	7.346191868
YPL117C	767	210.5915747
YPL118W	935	60.28858038
YPL119C	1754	0.820224041
YPL119C-A	164	0.797490559
YPL120W	1574	7.644560071
YPL121C	569	0
YPL122C	1442	12.24441121
YPL123C	1205	7.380593122
YPL124W	662	7.507494203
YPL125W	2999	14.21708411
YPL126W	2591	36.54605905
YPL127C	677	45.20605271
YPL128C	1589	4.033124059
YPL129W	635	106.0725238
YPL130W	572	0.685953418
YPL131W	794	2093.768273
YPL132W	803	18.07910104
YPL133C	1241	11.38207315
YPL134C	833	20.25415398
YPL135W	398	75.58126602
YPL137C	3731	5.573670279
YPL138C	962	21.48084757
YPL139C	1283	14.37347754
YPL140C	1421	8.191535676
YPL141C	2498	4.502724916
YPL143W	224	3339.192656
YPL144W	347	42.21414001
YPL145C	1205	42.22133418
YPL146C	1268	63.74389836
YPL147W	2513	2.602237398
YPL148C	422	14.87641156
YPL149W	785	44.31812501
YPL150W	2606	6.173054318
YPL151C	1256	26.13686414
YPL152W	977	8.433646319
YPL153C	2366	4.588098684
YPL154C	1118	96.74601924
YPL155C	2021	7.506907665
YPL156C	755	4.330743432
YPL157W	848	40.40869614
YPL158C	2177	13.5774874
YPL159C	662	8.100191114
YPL160W	3173	95.21630107
YPL161C	1802	13.28206806
YPL162C	722	11.23114128
YPL163C	683	27.38323365
YPL164C	2048	2.107431106
YPL165C	1022	0.127973045
YPL166W	542	3.378299489
YPL167C	4415	2.34026901
YPL168W	1193	8.98965049
YPL169C	1700	10.07840421
YPL170W	359	57.56149125
YPL171C	1103	0.474300822
YPL172C	1289	6.493763309
YPL173W	794	21.24900537
YPL174C	2507	5.790793032
YPL175W	1259	20.98432663
YPL176C	2252	18.29412179
YPL177C	821	36.1619714
YPL178W	527	152.6278895
YPL179W	1550	26.41082927
YPL180W	2300	5.857048052
YPL181W	1421	19.78854124
YPL183C	2942	30.71883755
YPL183W-A	182	20.12130025
YPL184C	1739	36.10032018
YPL186C	815	2.407149417
YPL187W	398	0
YPL188W	1145	22.50246723
YPL189C-A	107	17.11250769
YPL189W	1730	1.058403655
YPL190C	2309	11.668437
YPL191C	983	6.78556565
YPL192C	302	0.433074343
YPL193W	1046	19.75580818
YPL194W	1739	3.158778015
YPL195W	2699	22.62993958
YPL196W	722	22.28113511
YPL199C	623	120.5017195
YPL200W	371	0
YPL201C	1286	0.508508754
YPL202C	1151	15.34008773
YPL203W	1043	7.774577183
YPL204W	1385	30.5015667
YPL206C	866	74.75783321
YPL207W	2333	39.97092414
YPL208W	1652	24.06760853
YPL209C	1004	8.467379837
YPL210C	1823	37.88058281
YPL211W	446	270.6675804
YPL212C	1535	67.6521372
YPL213W	617	17.80588321
YPL214C	1523	14.2553401
YPL215W	908	25.49510566
YPL216W	3209	2.567676053
YPL217C	3452	40.9187508
YPL218W	473	495.2264628
YPL219W	1379	1.517487474
YPL221W	2282	15.3599058
YPL222W	1967	3.324566641
YPL223C	407	0.964042641
YPL224C	1355	9.652284254
YPL225W	341	545.3993497
YPL226W	3491	40.64894587
YPL227C	905	87.4331638
YPL228W	1550	18.47914252
YPL229W	521	3.012401957
YPL230W	1094	0.717304122
YPL231W	5564	82.22465921
YPL232W	773	68.86274233
YPL233W	551	8.782527606
YPL234C	395	769.8307597
YPL235W	1316	106.6383044
YPL236C	995	10.12131736
YPL237W	758	571.2936192
YPL239W	503	109.207057
YPL241C	707	20.71896264
YPL242C	4388	8.733139547
YPL243W	1700	55.08501846
YPL244C	920	61.69803045
YPL245W	1265	44.25095439
YPL246C	689	65.48913761
YPL247C	1472	5.153349317
YPL248C	2546	0.256850848
YPL249C	2585	4.958324279
YPL250C	311	10.09299948
YPL252C	419	58.37097961
YPL253C	1844	3.404471626
YPL254W	1367	34.82589349
YPL255W	1058	17.30660041
YPL256C	1538	13.86119481
YPL257W	482	2.713453354
YPL258C	1556	6.051907788
YPL259C	1328	20.68190877
YPL260W	1556	26.0568252
YPL262W	1367	42.57561154
YPL263C	1856	48.62286187
YPL264C	962	2.991004092
YPL265W	1727	23.40106054
YPL266W	857	107.8966573
YPL267W	530	12.33853317
YPL268W	2510	7.86814988
YPL269W	1835	6.343418091
YPL270W	2222	11.47783441
YPL271W	89	38.20786228
YPL272C	1454	1.169360297
YPL274W	1664	44.48693728
YPR001W	1361	1.44145979
YPR002W	1451	2.613966297
YPR003C	2165	4.168315549
YPR004C	935	68.12189941
YPR005C	785	2.832361373
YPR006C	1628	7.551667355
YPR007C	1943	0.875064267
YPR008W	1985	3.887414935
YPR009W	707	46.98764741
YPR010C	3512	73.54988382
YPR010C-A	119	51.65594309
YPR011C	881	22.41663587
YPR013C	854	3.522405606
YPR015C	644	1.015438289
YPR016C	638	325.9461412
YPR017C	332	65.39422582
YPR018W	1721	6.003653504
YPR019W	2702	8.761180513
YPR020W	248	87.54388295
YPR021C	2609	5.815048061
YPR022C	3302	7.089985719
YPR023C	1106	56.28870071
YPR024W	2144	19.94767896
YPR025C	1082	20.7907705
YPR026W	3536	2.922027059
YPR027C	734	0.356371803
YPR028W	443	555.3342608
YPR029C	2399	12.3755642
YPR030W	3266	0.240272722
YPR031W	2147	8.650191026
YPR032W	3002	3.877472417
YPR033C	1541	228.6463911
YPR034W	1334	28.92248368
YPR035W	1013	248.7950112
YPR036W	1337	153.7766986
YPR036W-A	104	37.72743797
YPR037C	491	92.69731399
YPR040W	971	14.95110003
YPR041W	1118	249.1765671
YPR042C	3128	2.257856902
YPR043W	179	5753.96121
YPR045C	1313	21.31662502
YPR046W	446	22.28682136
YPR047W	1310	6.789018864
YPR048W	1772	25.83293345
YPR049C	3437	4.604423232
YPR051W	431	56.74580152
YPR052C	182	583.5177073
YPR054W	1067	0.980606948
YPR055W	3098	5.952605449
YPR056W	917	32.94670919
YPR057W	926	33.75641462
YPR058W	824	71.10828439
YPR060C	671	112.2714577
YPR061C	806	3.245371008
YPR062W	377	442.6686056
YPR063C	323	58.71308201
YPR065W	1007	3.7664996
YPR066W	800	2.452283468
YPR067W	458	37.69448825
YPR068C	1313	5.578182248
YPR069C	782	459.7665647
YPR070W	1601	11.27345804
YPR071W	536	15.61653154
YPR072W	1583	35.9399725
YPR073C	386	118.9293951
YPR074C	1943	182.3499308
YPR075C	983	35.12528101
YPR078C	1019	0.256699611
YPR079W	1046	9.877904091
YPR081C	1757	8.262673951
YPR082C	332	94.93980978
YPR083W	1640	6.220426359
YPR084W	1271	6.791532501
YPR085C	1232	19.53334018
YPR086W	938	107.3636543
YPR088C	1526	110.5616662
YPR089W	2567	9.170986091
YPR091C	2213	8.510409867
YPR093C	767	5.456623797
YPR094W	224	38.53588307
YPR095C	3581	10.00727052
YPR096C	203	0
YPR097W	3122	16.54754593
YPR098C	386	45.74207506
YPR100W	323	77.33930113
YPR101W	428	48.89287912
YPR103W	764	192.2453288
YPR104C	2711	8.297902502
YPR105C	2486	15.88821898
YPR106W	1232	11.04058358
YPR107C	527	35.98543736
YPR108W	1190	107.8180429
YPR108W-A	113	0
YPR109W	785	27.99039475
YPR110C	908	283.4710053
YPR111W	1595	10.0858806
YPR112C	2564	36.52282815
YPR113W	563	193.7434612
YPR114W	848	43.6475611
YPR115W	3152	7.261414669
YPR116W	734	0.712743606
YPR117W	7370	2.590924551
YPR118W	1136	282.9912096
YPR119W	1376	24.23768544
YPR120C	1208	13.10049888
YPR121W	1619	8.482265239
YPR122W	3527	6.044376983
YPR124W	1121	77.35302715
YPR125W	1265	22.12547719
YPR127W	938	19.93896438
YPR128C	887	25.36145849
YPR129W	950	42.67833685
YPR131C	488	53.86983357
YPR133C	1133	67.41434754
YPR133W-A	53	39.48330616
YPR134W	707	14.79925903
YPR135W	2684	9.502141606
YPR137W	1622	45.5582461
YPR138C	1370	18.23401041
YPR139C	803	50.97980743
YPR140W	1046	16.12974212
YPR141C	2090	6.320398859
YPR143W	653	66.0952359
YPR144C	1559	27.09728665
YPR145C-A	137	0.954660231
YPR145W	1619	157.6085665
YPR147C	815	45.09393241
YPR148C	1208	66.58518026
YPR149W	422	133.887704
YPR151C	521	0.502066993
YPR152C	1298	14.61042025
YPR153W	323	1.214753421
YPR154W	548	10.50126254
YPR155C	1751	12.69790793
YPR157W	1304	6.218469327
YPR158W	659	7.144740909
YPR159C-A	2	0
YPR159W	2063	31.57181237
YPR160W	2609	1.754540363
YPR161C	1874	10.46865942
YPR162C	1490	12.63995774
YPR163C	1211	314.3890857
YPR164W	4124	3.742249586
YPR165W	530	549.5582676
YPR166C	248	156.1023455
YPR167C	686	11.6298769
YPR168W	374	5.595227878
YPR169W	1379	69.51989489
YPR170W-B	158	245.8491781
YPR171W	1631	10.90572006
YPR172W	503	22.88147862
YPR173C	1214	45.89446491
YPR174C	566	8.318700104
YPR175W	1970	5.842326774
YPR176C	878	36.04875319
YPR178W	1298	17.83478886
YPR179C	1868	10.99239128
YPR180W	944	35.05241342
YPR181C	2207	20.91904097
YPR182W	161	40.61753157
YPR183W	704	75.42629455
YPR184W	4511	1.47865463
YPR185W	2117	5.436647966
YPR186C	1190	10.99062619
YPR187W	368	368.1979236
YPR188C	392	72.06710601
YPR189W	4199	16.97540037
YPR190C	1865	29.66408313
YPR191W	1007	45.3278745
YPR192W	818	2.078545075
YPR193C	371	2.467706635
YPR194C	2534	1.083882196
YPR196W	1313	2.689480727
YPR198W	1532	7.341910471
YPR199C	785	28.9900517
YPR200C	293	5.356523617
YPR201W	1115	2.463280255
Q0045_Q0070_Q0065_Q0060_Q0055_Q0050	15189	11.35755927
YAL005C_YLL024C	3649	673.5479812
YAL063C_YAR050W_YHR211W_YAL065C_YAL064W-B_YHR213W_YAL064C-A	12857	0.600180341
YAL068C_YJL223C_YIL176C_YDR542W_YHL046C_YGL261C_YLR461W_YNR076W_YLL064C_YOL161C_YGR294W_YBR301W_YEL049W_YKL224C_YIR041W_YFL020C_YCR104W_YMR325W_YPL282C_YOR394W_YLL025W_YLR037C_YBL108C-A_YJR150C	6951	0.846709873
YAR031W_YGL053W_YAR033W_YGL051W	2621	10.87824588
YAR068W_YOL155C_YIL169C	6078	3.141677187
YAR071W_YHR215W_YBR093C_YBR092C	5216	57.87188389
YBL002W_YDR224C	592	753.8010084
YBL003C_YDR225W	598	1630.918869
YBL027W_YBR084C-A	940	4185.508726
YBL072C_YER102W	1020	5318.217471
YBL087C_YER117W	628	4144.827651
YBL111C_YML133C_YHR218W_YLL067C_YLL066C_YOR396W_YLR467W_YLR466W_YDR545W_YPL283C_YNL339C_YGR296W_YER190W_YJL225C_YIL177C_YEL077C_YFL066C_YPR204W_YHL049C_YHL050C_YLR462W_YPR202W_YFL064C_YER189W_YEL075C_YPR203W_YFL065C_YLR464W_YEL076C-A_YEL076C	80470	4.303812849
YBL112C_YHR219W_YBL113C	4272	7.163974177
YBR009C_YNL030W	424	1719.991524
YBR010W_YNL031C	622	1562.732753
YBR031W_YDR012W	1978	1954.619524
YBR048W_YDR025W	742	1326.568581
YBR089C-A_YBR090C	328	65.39422582
YBR118W_YPR080W	2554	12382.04075
YBR181C_YPL090C	1222	3982.412027
YBR191W_YPL079W	766	4630.355118
YBR218C_YGL062W	6880	24.96006352
YBR219C_YBR220C	1466	14.89882089
YBR299W_YGR292W	3310	0.90880193
YCL069W_YKR105C	2926	0.089397438
YCL073C_YKR106W	3496	0.187054422
YCR031C_YJL191W	631	2439.173532
YCR038C_YCL068C	2512	1.718160392
YCR039C_YCL067C_YCR096C	1326	18.44452523
YCR040W_YCL066W	856	0
YCR102C_YLR460C	2038	3.208745133
YCR107W_YDL243C_YOL165C_YNL331C_YFL057C_YJR155W_YFL056C	4910	7.698139007
YCR108C_YER188C-A_YOR394C-A_YOL166W-A	416	0.314395316
YDL082W_YMR142C	1000	3467.594218
YDL083C_YMR143W	664	2223.600648
YDL118W_YDL119C	1105	4.497702409
YDL131W_YDL182W	2410	99.90935248
YDL134C_YDL188C	2044	48.82171654
YDL136W_YDL191W	526	3250.316806
YDL137W_YDL192W	931	971.14991
YDL229W_YNL209W	3484	1065.265181
YDL244W_YJR156C_YFL058W_YNL332W	3692	1.027319907
YDL245C_YJR158W_YEL069C_YNR072W	6398	0.102210419
YDL246C_YJR159W	1948	3.021293801
YDL247W_YJR160C	3439	0.874711948
YDR038C_YDR039C_YDR040C	9528	13.60320692
YDR312W_YHR066W	2524	46.8434074
YDR343C_YDR342C_YHR092C_YDR345C	6461	61.63919444
YDR385W_YOR133W	4858	451.6751447
YDR418W_YEL054C	796	3213.189649
YDR447C_YML024W	622	8183.109602
YDR450W_YML026C	682	2592.56463
YEL034W_YJR047C	748	1345.127752
YEL070W_YNR073C	2818	0.232058999
YER056C_YER060W-A	2995	85.85312051
YER190C-B_YFL068W	766	0.341484208
YFL059W_YNL333W	1594	6.481987252
YFL060C_YNL334C	1138	4.367276944
YFL061W_YNL335W	1156	0.226277598
YGL076C_YPL198W	3013	821.6709595
YGL135W_YPL220W	1108	6844.438249
YGL147C_YNL067W	952	3141.39573
YGL189C_YER131W	530	3710.443696
YGL259W_YIR039C	1912	1.77850405
YGR031W_YGR031C-A	1321	26.73193183
YGR034W_YLR344W	568	2285.113722
YGR085C_YPR102C	850	3584.988394
YGR138C_YPR156C	3514	17.56748696
YGR148C_YGL031C	750	3566.688269
YGR192C_YJR009C_YJL052W	2697	5282.699288
YGR254W_YHR174W	2428	5341.318488
YGR287C_YOL157C_YJL221C_YIL172C	6680	3.563397934
YHL001W_YKL006W	634	3738.198
YHL033C_YLL045C	1342	1779.580572
YHL048W_YGR295C_YJR161C_YNL336W_YDL248W_YML132W_YBR302C_YFL062W	8362	19.67613874
YHR043C_YHR044C	1282	33.05417967
YHR056C_YHR054C	3517	20.00687716
YHR141C_YNL162W	442	7120.573078
YHR213W-B_YAR064W	400	0
YHR214W_YAR066W	1024	1.149507876
YHR216W_YLR432W_YML056C	4419	190.2781072
YIL018W_YFR031C-A	1330	3442.194708
YIL052C_YER056C-A	532	2437.778734
YIL053W_YER062C	1306	586.8455793
YIL060W_YOR192C-C_YDR366C_YER138W-A	776	18.37105828
YIL069C_YER074W	616	2807.280694
YIL148W_YKR094C_YLR167W_YLL039C	1979	3837.672864
YIL173W_YJL222W_YNR065C	12351	2.49907494
YJL138C_YKR059W	2176	970.9359595
YJR145C_YHR203C	1372	3828.326689
YLR029C_YMR121C	1030	3121.272747
YLR048W_YGR214W	1318	1321.975533
YLR134W_YLR044C	3184	2233.713948
YLR160C_YLR158C_YLR157C_YLR155C	3956	39.60681625
YLR161W_YLR159W_YLR156W_YLR157W-D_YLR157W-E	913	0.859507897
YLR448W_YML073C	862	2977.789039
YMR169C_YMR170C	2842	7.133078819
YMR186W_YPL240C	4048	640.7277136
YMR230W_YOR293W	436	1963.926589
YMR242C_YOR312C	838	2829.900006
YMR321C_YPL273W	1096	203.2232967
YNL018C_YNL034W	3478	0.413649502
YNL019C_YNL033W	1510	1.645682504
YNL301C_YOL120C	922	2899.616855
YNL302C_YOL121C	670	3836.396179
YOL156W_YJL219W	3208	0.407694675
YOR387C_YGL258W	1042	0.878617238
YOR389W_YPL277C_YPL278C	3342	2.817704524
YOR390W_YPL279C	2056	16.85746094
YOR391C_YPL280W_YMR322C	1842	0.28401401
YPL036W_YGL008C	5401	279.1089972
YPL081W_YBR189W	982	3160.632124
YPL249C-A_YMR194W	406	3164.049685
YPL281C_YOR393W_YMR323W	3642	0.466845105
YPR132W_YGR118W	676	4909.403788
